day,month,year,obs,ACCESS1,CCSM4,CNRM,MPI-REMo,MPI,SMHI
23,6,1984,19,7.890780449,8.460504532,1.584563255,57.30744917,66.33589935,0.247192383
24,6,1984,13,10.64009953,17.30099678,26.86167717,15.26551014,189.5200195,0.082397461
25,6,1984,8,16.61961937,8.836996078,44.56825256,5.280605913,28.807127,0.164794922
26,6,1984,4,145.3727112,4.146480083,5.791768074,16.74818918,1.00142169,1.235961914
27,6,1984,0,42.88277054,2.807521343,36.31731415,7.009452651,5.224560738,15.98510742
28,6,1984,57,8.217770576,1.046150804,69.99236298,13.84835327,4.370631218,10.29968262
29,6,1984,25,2.100036621,1.611580133,3.2924366,14.04057713,41.25998688,4.284667969
30,6,1984,0,1.233317733,1.205414057,6.824495316,9.882126166,22.87816811,5.603027344
1,7,1984,4,0.577742696,2.087426662,6.571202278,7.802543929,6.920597076,8.898925781
2,7,1984,7,0.280029297,4.754487038,10.78624344,19.23283297,2.450038195,7.662963867
3,7,1984,35,0.576267362,5.097283363,1.196229696,8.462669724,7.030435085,9.558105469
4,7,1984,1,2.11762166,5.584468365,1.133894682,12.409297,5.07819891,18.95141602
5,7,1984,22,4.232506752,6.502099037,5.33924675,25.74839937,5.952035904,14.91394043
6,7,1984,3,88.27620697,12.39028072,5.430199623,0.005800125,7.037576675,13.59558105
7,7,1984,6,43.32686615,4.528579712,3.751862764,13.61053647,2.04621768,10.29968262
8,7,1984,11,16.58818626,3.329524517,1.692805529,7.276522089,4.027801991,13.84277344
9,7,1984,108,35.41249466,2.689232349,2.298804283,11.05452161,11.16490746,12.0300293
10,7,1984,53,67.70613098,1.723173738,0.816692829,34.6718045,14.15612411,1.153564453
11,7,1984,12,5.598676682,0.65131104,6.292358398,15.86904991,3.874302149,3.955078125
12,7,1984,20,1.34619689,0.720031738,3.793834209,10.64823484,28.41144753,3.213500977
13,7,1984,24,10.33722019,1.099503994,8.391382217,20.34654776,17.72480774,1.812744141
14,7,1984,59,41.33659363,0.944481134,3.803234816,36.93149351,2.982918501,2.63671875
15,7,1984,47,17.00951195,1.523250937,20.56460953,5.43781626,1.541559458,8.157348633
16,7,1984,29,15.47496319,2.58120966,7.693037033,23.05825604,7.955122471,11.61804199
17,7,1984,0,2.566706181,3.750900269,5.642759323,40.49082091,4.975578785,9.722900391
18,7,1984,1,8.736808777,2.267918825,5.136471748,11.21398062,5.779628754,1.977539063
19,7,1984,3,3.6717062,2.353176594,4.132077694,6.281058141,19.42004395,6.756591797
20,7,1984,54,2.782338381,1.980403543,3.488066673,21.14123013,4.035282135,2.63671875
21,7,1984,52,2.702105045,1.520885587,5.892148495,0.519177807,2.209610939,0.082397461
22,7,1984,40,9.212719917,1.446788311,17.97121811,2.255550498,0.002505433,0.082397461
23,7,1984,36,20.83430862,2.323813677,47.59476471,0.081987075,0.478501976,0.164794922
24,7,1984,48,0.66003418,0.998211741,13.05927086,18.77258979,0,0.247192383
25,7,1984,87,2.681818962,1.635427237,3.576912403,0.010329662,0.041496322,0.082397461
26,7,1984,16,0.603905261,5.076176167,4.987766743,4.390202311,35.67479324,0.082397461
27,7,1984,16,0.603974462,5.345171928,0.963158965,0.013354655,4.567343712,0.247192383
28,7,1984,25,1.535583496,5.665470123,30.11553955,0.006288487,9.770125389,0.782775879
29,7,1984,1,2.870377302,83.92643738,52.29804993,3.163266764,3.424979687,4.820251465
30,7,1984,0,1.711023927,14.84207535,2.537621021,5.373442615,1.397888899,23.07128906
31,7,1984,0,0.705299139,6.137988091,2.80188632,4.176110798,1.80126977,8.857727051
1,8,1984,25,1.856808066,9.015048981,0.489452332,5.292526237,4.915556908,8.981323242
2,8,1984,11,2.393503904,9.77444458,1.622745037,5.88644275,2.923684359,2.471923828
3,8,1984,27,2.001572371,3.308744907,6.465906143,2.025899448,0.385868609,2.471923828
4,8,1984,45,1.245153904,7.485326767,5.857564926,1.247774661,1.417750239,10.62927246
5,8,1984,12,2.479387283,17.73964882,4.496172905,0.011756143,0.631140053,14.13116455
6,8,1984,12,1.648122072,40.17846298,1.048081398,3.846551757,0.116721898,7.333374023
7,8,1984,0,1.005630016,20.88454056,4.063764572,32.39612281,2.695306778,11.04125977
8,8,1984,0,2.687510967,19.56895447,1.982958674,12.32806002,0.925374269,11.37084961
9,8,1984,1,6.960648537,23.44515991,1.864849567,3.476442117,0.389996618,5.850219727
10,8,1984,0,0.858375549,0.815881133,2.4099617,0.075414271,0.126504451,0.90637207
11,8,1984,3,0.122957401,1.296255708,0.711673319,5.864327098,1.259374857,9.558105469
12,8,1984,1,0.110120647,0.159172803,0.911219418,23.66495915,0.58001709,5.397033691
13,8,1984,8,0.294796824,1.080898643,1.115086913,16.0877849,45.70022583,1.441955566
14,8,1984,0,0.314136088,3.408432245,0.970054746,29.10646051,1.109677434,4.202270508
15,8,1984,0,1.064191341,4.23637867,2.140703678,15.14768992,61.17679977,7.04498291
16,8,1984,0,1.586703539,4.65067625,1.537138104,6.983958045,14.92012978,2.389526367
17,8,1984,20,1.612277269,1.774932027,2.722873926,8.416750515,39.79777908,0.823974609
18,8,1984,24,2.873797417,0.996044695,1.373288631,13.43774395,0.326733172,2.224731445
19,8,1984,13,1.629290581,2.618405342,3.677541733,0.584115305,0.442753941,4.284667969
20,8,1984,17,4.658574104,10.15151405,4.44081831,13.64257336,0,2.059936523
21,8,1984,8,1.502663136,19.16755486,4.536307812,165.4968191,0.288774163,2.389526367
22,8,1984,8,0.680045485,5.330842018,5.178175926,27.83481432,0.665255368,13.01879883
23,8,1984,0,0.938062191,0.993466973,2.526685476,30.84628461,1.526347876,15.32592773
24,8,1984,4,0.42097497,0.679992676,4.074406147,0.057451591,4.426657677,9.558105469
25,8,1984,23,6.818282127,2.129521132,14.89217186,3.31705698,2.326975346,22.78289795
26,8,1984,7,3.199486971,3.890893936,17.50519371,8.273533126,3.214348555,23.56567383
27,8,1984,5,2.997577667,1.743272305,3.003477573,3.901401151,3.239421368,3.872680664
28,8,1984,16,1.090890408,3.288302422,6.665860176,10.5551492,3.280669689,0.082397461
29,8,1984,22,1.763495445,4.250934601,3.693479061,12.12804979,3.212605953,0.123596191
30,8,1984,23,1.186837792,1.522432089,2.906589746,23.06765299,2.400024414,0.411987305
31,8,1984,1,0.694375515,0.983548582,1.993927479,17.71790455,4.304974556,0.164794922
1,9,1984,18,0.719006717,4.338616848,2.992868185,4.344322078,3.69340682,0.164794922
2,9,1984,12,0.879435003,2.657982588,3.254716873,18.81774268,3.819134712,2.883911133
3,9,1984,23,4.300131798,2.110265732,4.771766663,20.52241056,3.235984325,1.647949219
4,9,1984,1,1.493772149,2.770040512,5.032272339,10.21285385,2.445241928,0.329589844
5,9,1984,148,4.229445457,2.768822193,1.370801687,8.706180146,0.256962746,0.164794922
6,9,1984,47,3.485259533,5.880004883,2.583331108,6.255114055,0,1.977539063
7,9,1984,26,2.405752182,4.272007942,2.910588503,7.08203197,0,0.411987305
8,9,1984,50,2.965936184,4.900523186,2.074326038,1.332389424,1.569374442,0.164794922
9,9,1984,1,4.551002026,3.059671402,1.124752045,5.403741938,3.263849497,6.303405762
10,9,1984,42,5.714093208,3.135668993,0.365889758,5.521557759,2.126597166,0.90637207
11,9,1984,9,4.720031738,1.489049792,0.270467967,21.8367001,3.366619825,0.247192383
12,9,1984,8,2.565190792,0.406345069,0.255310714,12.33972637,0.010194614,9.310913086
13,9,1984,1,2.738602161,8.494405746,0.187725529,9.077367908,0,1.318359375
14,9,1984,16,1.729499817,4.246631622,0.500148594,6.303307065,0.060272291,0
15,9,1984,28,2.988366365,1.057070613,0.062712714,19.93662743,0.401780695,0.04119873
16,9,1984,51,1.230407,0.967038393,1.027415156,38.61635914,0.116655134,0.082397461
17,9,1984,131,1.766066432,0.788962305,1.742587566,28.38800987,0.386889666,0.082397461
18,9,1984,59,1.347228765,1.766764164,1.767185807,21.78911688,1.023555994,1.153564453
19,9,1984,123,4.726555347,3.591565371,4.018578053,12.81617344,1.315392852,0
20,9,1984,2,5.666255474,4.505963802,4.272713184,2.001444146,0.957105041,0.659179688
21,9,1984,5,4.260488033,4.628289223,2.367239237,11.87089467,1.198219299,0
22,9,1984,0,3.186591864,3.452558994,1.189829707,14.06394253,1.405474544,0
23,9,1984,0,2.98497963,1.7546736,2.15277338,4.481124168,0,0
24,9,1984,0,3.559370041,5.818567753,1.158695459,0.090138067,1.532698512,0
25,9,1984,0,5.032741547,5.302362919,2.594621897,7.401024154,0.332703739,0
26,9,1984,0,3.117296696,2.227242708,2.437525749,8.23736731,1.218892336,0
27,9,1984,0,0.492928147,2.673727036,4.570837498,1.231690208,0.734210968,0
28,9,1984,0,0.621731222,3.590655565,2.240494728,0.115727912,0.602826715,0
29,9,1984,0,1.353990674,5.641627312,1.766730428,1.974370074,1.292644858,0.247192383
30,9,1984,0,2.013493299,3.240188122,1.548245668,0.000419082,4.505797386,0
1,10,1984,0,4.891964436,0.81240201,0.810832381,0.002237769,4.739040852,0
2,10,1984,0,5.68940258,3.088918686,1.671908379,8.857208421,2.12250495,2.224731445
3,10,1984,6,5.626093864,4.868773937,1.444650292,5.415041791,1.530029535,31.47583008
4,10,1984,10,5.132007122,2.892212391,6.153946877,9.322153847,0.986834109,25.25482178
5,10,1984,87,3.3015275,1.643273234,6.150996208,2.671629796,0.346597254,3.254699707
6,10,1984,32,2.696165562,0.804840624,7.697306633,31.05115173,0.112487555,3.131103516
7,10,1984,0,4.778757572,1.155781507,34.96115494,44.02107988,0.359985352,1.318359375
8,10,1984,25,7.738335133,1.702343941,100.1788788,28.06941122,2.732721329,0
9,10,1984,0,5.667891026,2.619995117,18.30892372,4.28590388,2.271183491,0
10,10,1984,0,4.410950661,3.69361496,61.24373245,27.10612435,1.133550763,0
11,10,1984,0,105.6828842,2.605942011,136.4825745,4.880112398,0.589005053,0
12,10,1984,0,11.25221157,2.459775209,160.0677032,3.382576955,3.766421556,0
13,10,1984,0,69.78180695,2.087665796,31.22336197,0.769551515,2.892913103,0
14,10,1984,40,138.9572296,1.998162746,0.610334158,18.75756145,3.423762798,0
15,10,1984,16,1.033046961,0.325081646,0,9.287316352,2.188869238,0
16,10,1984,0,0.917009711,0.634033084,0.083449788,4.241839796,2.642266273,0
17,10,1984,26,2.250133514,0,0.042316757,0.002269628,2.496106386,0
18,10,1984,0,0.333608687,0.020019531,1.093780875,4.36653957,3.736882448,0
19,10,1984,1,2.436117172,0.16003418,2.996710539,5.323756579,2.654111147,0
20,10,1984,0,3.197860479,0.950527787,0.336191982,2.532294433,1.554449558,0
21,10,1984,31,0.958641171,1.665799379,0.28651458,1.482395368,0.089157671,0
22,10,1984,26,0.693999231,2.25922823,2.126016855,5.534231826,0,0
23,10,1984,0,0.233722299,0.507995605,0.935949445,10.3627952,0,0
24,10,1984,0,2.390494347,0.820251584,0.418610334,6.204043748,0.079221241,0
25,10,1984,0,8.698813438,0,0.003786594,3.548845416,0.063656323,0
26,10,1984,0,60.4233551,0.445539773,0.003201859,2.347223111,0,0
27,10,1984,0,137.0995789,1.272324681,0,1.115199094,0,0
28,10,1984,0,5.178044319,1.07171905,0.152460933,0.430082354,0.098609723,0
29,10,1984,0,29.95759201,2.868456364,1.004942417,1.838710386,0.04325467,0
30,10,1984,0,0.242375702,3.434161663,15.78959942,3.109636309,0.085214004,0
31,10,1984,0,0,1.709326982,45.20874786,3.867993504,16.66030502,0
1,11,1984,0,0,5.593928337,0.144993067,4.03E-08,130.2622375,0
2,11,1984,0,0,5.31807518,0,0.011246139,16.96870041,0
3,11,1984,0,0,13.20592594,0,35.92818724,0.000174196,0
4,11,1984,0,0.005173375,43.85186386,0,24.04198386,0,0
5,11,1984,0,0.08001709,0.51873076,0,24.45550757,0,0
6,11,1984,0,1.71601665,1.86703825,0,9.153758688,0,0
7,11,1984,0,1.166340351,1.382389903,0,1.422683109,0,0
8,11,1984,0,0.574713588,0.335398257,0.064706981,0.073610263,0,0
9,11,1984,0,1.435108662,0.125898495,0.062095352,2.20E-10,0,0
10,11,1984,0,2.77560091,0,0.355597734,6.17E-11,0,0
11,11,1984,0,0.512536466,0,0.47763139,5.16E-07,0,0
12,11,1984,0,1.64882803,0,5.126391888,0.280487836,0,0
13,11,1984,0,1.0639503,0.003547744,6.722527027,3.074917942,0,0
14,11,1984,0,2.081445217,0,68.32000732,9.038776788,0.08001709,0
15,11,1984,0,0.964431405,0.817536831,35.55025101,3.332283965,0.167762905,0
16,11,1984,0,0.307539672,0.566945434,0,0.013855783,0,0
17,11,1984,0,0,0.724814475,0.033295166,0.010324615,0,0
18,11,1984,0,0,0.535776079,0.255531102,0.30617685,0,0
19,11,1984,0,0,0.042254239,0.285738379,1.457293821,0,0
20,11,1984,0,0.058709919,0,0.153504118,3.346902737,0,0
21,11,1984,0,1.354889274,0.264923513,0.178366289,12.54385798,0.036039297,0
22,11,1984,0,1.009506464,0.076413564,2.121745825,5.489095906,1.157701015,0
23,11,1984,0,0.53011471,0,0.720907032,61.40053701,2.063055754,0
24,11,1984,0,17.17761421,0.346127361,0.133055493,51.72495581,0,0
25,11,1984,0,39.66394806,0.023058169,0.010797099,0.009167571,0,0
26,11,1984,23,5.781264305,0,0,10.9756018,0,0
27,11,1984,0,0.266011059,1.128759027,0.01960017,2.416239755,0.012574906,0
28,11,1984,0,0.176388144,1.747412086,0.007196738,0.028417208,0,0
29,11,1984,0,0.019005481,0.619120002,0.434062362,1.16E-08,0.118372999,0
30,11,1984,0,0,0.749339342,0,2.88E-09,0.303402513,0
1,12,1984,0,0,1.242469311,0,1.08E-08,1.094603896,0
2,12,1984,0,0.002422509,0.048881888,0,8.50E-09,17.59765625,0
3,12,1984,0,4.778922558,0.064768493,0.010643544,4.89E-09,41.43595886,0.329589844
4,12,1984,0,1.075657487,0.898862064,1.540039063,0.000181673,1.326636195,16.56188965
5,12,1984,0,0.885713816,1.103918195,2.340271711,5.96E-09,0.075243779,1.483154297
6,12,1984,0,0.031464688,0.977671504,1.479963779,4.46E-08,0,0
7,12,1984,0,0.214033127,0.262614608,0.122406654,1.13E-09,0,0
8,12,1984,0,0.373990178,0.114155538,0.008742313,1.65E-10,0,0
9,12,1984,0,0.271420777,0,0.010400957,1.05E-05,0.58001709,0
10,12,1984,0,0.999183238,0,0.051088192,8.76E-06,0.057731956,0
11,12,1984,0,0.144395083,0.002484152,0.064558342,4.36E-06,19.18794632,0
12,12,1984,0,0.967060745,0.01303593,0,0.08156833,0,0
13,12,1984,0,0,0,0,3.84E-09,23.62475777,0
14,12,1984,0,0,0,0,1.31E-09,11.63316822,0
15,12,1984,48,0,0,0.938611269,7.87E-11,0.556325376,0
16,12,1984,0,0,0.142509997,39.9895134,3.59E-09,0.646948576,0
17,12,1984,0,0,50.60683441,21.30982399,0.046110665,0.356227785,5.767822266
18,12,1984,0,0,54.33898926,13.34960365,11.62189683,0,0.082397461
19,12,1984,0,0,51.06539154,10.57915211,3.047198255,0,0
20,12,1984,0,0,23.60401154,41.73690414,4.98E-10,0,0
21,12,1984,0,0,4.447690964,0.988927245,9.53E-05,0,0
22,12,1984,0,0,0.599409044,0,6.73E-10,0,0
23,12,1984,0,0.00845384,0.057414159,0,7.64E-05,0.001759703,0
24,12,1984,0,0,0.06743554,0,3.58E-10,0,0
25,12,1984,0,0.000604199,2.697247505,0.091531679,1.32E-11,0,0
26,12,1984,0,0.005396105,0.218356684,0.047618859,1.44E-08,0,0
27,12,1984,0,0.106990084,0.049066927,0.281157076,1.19E-08,0,0
28,12,1984,0,0.014170981,0.291780293,0.321615458,5.95E-10,0,0
29,12,1984,0,0.041021667,0.626838326,0,7.23E-11,0,0
30,12,1984,0,0.013927876,0.368933469,0,2.38E-11,0,0
31,12,1984,0,0,0.403556406,0,0.010226167,0.002465684,0
1,1,1985,0,0.005117,0.047665402,0,0.001907177,0.640476584,0
2,1,1985,0,0.013445646,0,0.042495422,1.49E-09,0.266588748,0
3,1,1985,0,0.016264603,0,0.108326897,3.91E-09,0.026153695,0
4,1,1985,0,0.053799786,0.055347867,0,2.57E-12,0,0
5,1,1985,0,0,1.155212164,0,3.47E-11,0,0
6,1,1985,0,0,0.291197538,0.009950204,0.000518119,0,0
7,1,1985,0,0,0,0.026826333,0.685953975,0,0
8,1,1985,0,0,0,0.023298569,0.034742619,0,0
9,1,1985,0,0.004534749,0,0.053388666,1.94E-09,0,0
10,1,1985,0,0.05439264,0,0.068494976,4.45E-07,0,0
11,1,1985,0,0.076951295,0,0.12162146,7.96E-11,0,0
12,1,1985,0,0.006264106,0,0.149455518,7.82E-10,0.003828449,0
13,1,1985,0,0.87696135,0.006883201,0.119776666,9.55E-08,0.11633864,0
14,1,1985,0,0.017748982,0.00296731,0.123139933,5.87E-05,0.004895852,0
15,1,1985,0,4.701724052,0.055838492,0.031083675,14.9046164,1.5867486,0
16,1,1985,0,3.161087513,0.212834626,0.017510718,6.145127979,0.246196747,0
17,1,1985,0,62.3526535,0.348175555,0.05827906,6.23E-05,0,0
18,1,1985,0,104.833107,0,0.683981419,5.14E-06,0,0
19,1,1985,0,0.529054224,0,22.63476563,7.90E-11,0,0
20,1,1985,0,0.209137559,0.001192526,34.66611481,0.000338007,0,0
21,1,1985,0,0.370423138,0,0.119995117,0.053402302,0.001305961,0
22,1,1985,0,0.040039063,0,0,1.70E-11,0,0
23,1,1985,0,13.31279182,0,0.001893178,6.64E-11,0,0
24,1,1985,0,17.11437988,0,0.445928961,2.25E-11,0,0
25,1,1985,0,1.58766067,0,0.059169799,1.84E-10,0,0
26,1,1985,0,0.18425189,0,0,3.71E-11,0,0
27,1,1985,0,0.155793428,0,0.214414313,0.002207422,0,0
28,1,1985,0,0.078796215,0,0.011107042,2.22E-10,0,0
29,1,1985,0,0,1.501507282,0.158241719,4.66E-12,0,0
30,1,1985,0,0,2.765648127,0.427824736,3.34E-11,0,0
31,1,1985,0,0,2.143167734,0.983373404,7.16E-12,0,0
1,2,1985,0,0,3.464076042,1.992761731,1.15E-09,0,0
2,2,1985,0,0,3.825913668,3.71080184,3.59E-13,0,0
3,2,1985,0,0.001302544,0.493671954,10.15091324,5.01E-11,0,0
4,2,1985,0,0,1.224034429,0.609908938,1.67E-10,0,0
5,2,1985,0,0,0.198991895,0.442990065,2.19E-11,0,0
6,2,1985,24,0,0,0,4.97E-11,0.918115675,0
7,2,1985,0,0,0,0.003547845,5.76E-11,1.48491931,0
8,2,1985,0,0,0,0.011657503,1.71E-07,1.035142303,0
9,2,1985,0,1.142794847,0,0,9.15E-08,0.008703105,0
10,2,1985,0,0.337486565,0,0,0.000268425,0,0
11,2,1985,0,0.085866332,0,0,3.41E-13,0,0
12,2,1985,0,0,0,0,5.14E-11,0.006332985,0
13,2,1985,0,0,0,0,7.74E-13,10.0054388,0
14,2,1985,0,0,0,0.021568274,9.75E-12,16.43004608,0
15,2,1985,0,1.37696147,0,30.37829971,1.85E-11,1.929857969,0
16,2,1985,0,1.522105932,0.216012999,2.852221489,8.24E-11,0.164309636,0
17,2,1985,1,0,0,9.022294044,2.97E-13,0,0
18,2,1985,0,0.128476828,0,17.73373795,4.10E-07,0,0
19,2,1985,0,0.070307486,0.232579082,1.51379025,4.96E-07,0,0
20,2,1985,0,0.279124081,0.574261487,0,2.66E-11,0,0
21,2,1985,0,0.669172645,0.006132999,0.009386901,6.11E-13,1.040662169,0
22,2,1985,0,0,0.018027227,0.369386494,8.43E-12,0.497851789,0
23,2,1985,0,0,0.943379939,0.422940195,1.32E-05,0.021087706,0
24,2,1985,0,0,6.621723652,1.16003418,1.06E-10,0,0
25,2,1985,0,0,22.76595497,0,9.78E-10,0,0
26,2,1985,0,0,4.966900826,0.027314844,7.30E-11,0,0
27,2,1985,1,0,0.683140814,0.699690282,4.80E-05,0,0
28,2,1985,1,0,0.428130031,1.351134062,5.561824213,0,0
1,3,1985,2,0.572005272,0,1.052348256,0.142307546,0.168727219,0
2,3,1985,10,2.095920324,0,0,10.98644086,0.45750773,0
3,3,1985,21,0,0,0,9.733892209,0.063225642,0
4,3,1985,10,1.282273531,0,1.101160049,12.54669945,0,0
5,3,1985,2,0.136718452,0,1.542037368,10.69832258,4.791808128,0
6,3,1985,0,1.122728348,0,3.711981773,15.14622141,0.76379782,0
7,3,1985,3,2.674975634,0,2.072028399,18.47993396,0.816979051,0
8,3,1985,1,0.721815586,0.287978679,0.269686848,5.173152639,0.431803286,0
9,3,1985,0,0.291197479,1.077527642,0,5.788211664,13.26757526,0
10,3,1985,0,0.19381088,0.849597335,0.616664827,31.50345264,0.739990234,0
11,3,1985,0,0.693225622,2.190925598,4.648357868,11.523171,0,0
12,3,1985,0,3.775869846,0.884083867,10.4839735,2.24E-06,0.090086035,0
13,3,1985,0,5.653046608,0.058291394,1.642426968,1.319577056,2.30407238,0
14,3,1985,0,4.499570847,0.355057955,1.284489632,5.413288507,5.275178432,0
15,3,1985,0,1.280174732,1.030681372,1.105422735,0.072749411,7.077502728,0
16,3,1985,2,0.713456631,1.684477925,0.464911371,0.000634225,6.398142815,0
17,3,1985,0,1.217967272,1.428394079,0.243134737,0.304755411,6.916203976,0
18,3,1985,13,0.033668712,1.316718102,2.229379654,0.003687288,2.651856184,0
19,3,1985,10,0.058869001,1.273253918,0.739990234,5.47E-09,0.410914391,0
20,3,1985,3,0,0.792834699,0.710734725,6.291596708,0.003210402,0
21,3,1985,4,0,1.156921625,0.554932117,3.89E-05,0,0
22,3,1985,0,0,62.46362305,0.498021007,7.00E-06,0.108012803,0
23,3,1985,0,0,8.939209938,0.570319057,4.117720574,0.194296926,0
24,3,1985,4,0,10.39680099,0.424393386,25.40723998,0.077227063,0
25,3,1985,5,0,22.99297905,0,0.259596977,0,0
26,3,1985,0,0.142764345,0.164809108,0.535909534,4.53E-08,27.33280182,0
27,3,1985,0,0.539639473,17.49117088,0,3.66E-06,2.467982769,0
28,3,1985,5,1.650514245,10.79181767,0.062902324,3.14E-09,25.57814598,0
29,3,1985,34,0.356066287,1.753584623,1.82640624,0.209516664,2.589969873,1.153564453
30,3,1985,77,2.557935715,1.985819817,3.513134956,36.91695677,0.220648497,2.883911133
31,3,1985,2,2.380201817,0.005032864,2.799987793,0.275251753,0.148486346,0.741577148
1,4,1985,4,6.029944897,0,0.546818018,0.939904424,1.420043945,0
2,4,1985,0,64.44619751,0.170224145,0.248121053,0.323160263,18.6282196,0
3,4,1985,0,144.7025299,1.551570535,2.573267698,0.255350496,7.007942677,0
4,4,1985,2,86.27838135,0.87894237,6.235654354,0.0021211,0.090961456,0
5,4,1985,0,7.94073534,1.04810071,2.797158241,1.827337296,0,0
6,4,1985,0,2.739608049,3.599232912,56.97296143,10.46573734,0.169865206,0
7,4,1985,3,4.0031991,1.364117622,3.603485584,5.178844684,0.46320039,0
8,4,1985,20,7.75268364,13.89588642,2.946814537,18.25573859,0.713781536,0
9,4,1985,31,3.260009766,6.236657143,5.601436615,73.67368005,0,0
10,4,1985,37,41.38972092,3.049073696,5.245771408,20.39496456,0.618041694,0
11,4,1985,189,2.014697552,0.058465451,237.4371033,11.6249294,0.952792704,0
12,4,1985,49,3.185460329,0.567247868,139.0850067,25.72370376,4.948421001,0
13,4,1985,5,0.917362273,0.592938304,7.299987793,10.31148287,2.640307903,0
14,4,1985,13,0.591251671,0.941509128,54.00073624,2.17E-07,3.757726669,0
